KIC,Teff,log(g),Mass,Prot,e_Prot,n_Prot,Rper,LPH,w,Ref,_RA,_DE,kepid,kepmag,dutycycle,dataspan,rrmscdpp01p5,rrmscdpp02p0,rrmscdpp02p5,rrmscdpp03p0,rrmscdpp03p5,rrmscdpp04p5,rrmscdpp05p0,rrmscdpp06p0,rrmscdpp07p5,rrmscdpp09p0,rrmscdpp10p5,rrmscdpp12p0,rrmscdpp12p5,rrmscdpp15p0,cdppslplong,cdppslpshrt,r,logr
4818740,4411,4.57,0.675,23.117,0.092,   ,18537.73,1.046,0.6237,0,286.01575,39.99314,4818740,15.884,0.8735,1458.931,441.902,391.317,366.411,339.223,323.013,293.924,282.908,268.575,253.538,243.779,237.593,232.315,230.466,226.365,-0.16619,-0.6329299999999999,18537.73,4.2680565524173515
4818927,4694,4.0,0.7537,32.759,0.32,   ,5228.7,0.72,0.4414,0,286.09061,39.97207,4818927,14.95,0.8732999999999999,1458.931,239.217,215.467,204.853,191.949,183.937,169.658,163.647,154.824,145.607,138.975,134.782,131.356,130.477,126.18,-0.20452,-0.55227,5228.7,3.718393724621358
4819040,5586,4.09,0.9879,13.748,0.089,   ,3178.6,0.672,0.4386,0,286.13998,39.92645,4819040,13.276,0.8735,1458.931,95.763,87.586,84.35299999999998,80.64199999999998,78.581,74.31399999999998,72.63299999999998,70.322,68.413,67.637,68.196,69.133,69.648,72.933,0.08733,-0.39672,3178.6,3.5022358790557724
4819182,5881,4.35,1.0713,4.22,0.614,   ,1953.96,0.501,0.3119,0,286.19766,39.94875,4819182,13.494,0.8735,1458.931,117.494,111.554,112.333,111.983,113.938,117.706,119.842,125.445,131.747,134.823,138.435,142.656,144.339,152.507,0.2078,0.14102,1953.96,3.290915668923652
4819498,5463,4.45,0.9549,18.873,0.085,   ,791.73,0.482,0.3284,0,286.32474,39.9292,4819498,13.588,0.8731999999999999,1458.931,99.875,87.863,81.84399999999998,75.602,71.387,64.295,61.421,57.251,52.908,49.697,47.193,45.1,44.506,42.292,-0.3267499999999999,-0.6771399999999999,791.73,2.898577101410107
4819507,5473,4.11,0.9575,17.015,0.038,   ,3740.13,0.849,0.557,0,286.32889,39.93189,4819507,13.38,0.8736,1458.931,97.62,88.89,84.95699999999998,80.025,77.21899999999998,71.525,69.245,65.796,63.049,61.486,60.827,60.762,60.979,62.238,-0.02382,-0.5112299999999999,3740.13,3.5728866977356253
4819528,5108,4.37,0.8622,35.81,5.628,   ,3312.56,0.546,0.3099,0,286.33942,39.95519,4819528,13.797,0.8735,1458.931,119.181,106.698,100.334,93.34800000000001,89.071,81.774,78.961,75.07899999999998,71.403,68.976,67.716,67.292,67.29,67.558,-0.08164,-0.60185,3312.56,3.520163753339709
4819602,5723,4.47,1.0258,4.188,0.01,   ,18763.54,1.233,0.6597,0,286.36905,39.99273,4819602,12.762,0.8732999999999999,1458.931,91.34500000000001,90.04699999999998,93.855,96.287,99.665,104.746,107.175,113.491,122.105,127.449,132.748,138.842,140.981,151.943,0.31133,0.4537499999999999,18763.54,4.273314777402894
4819916,5923,3.85,1.0837,2.051,0.003,   ,985.62,0.976,0.5528,0,286.50369,39.94389,4819916,12.939,0.8734,1458.931,88.137,81.89499999999998,80.36199999999998,77.82599999999998,76.873,74.58199999999998,73.793,72.697,71.209,69.527,68.087,66.931,66.562,63.97,-0.14879,-0.2412499999999999,985.62,2.9937095075248057
4819950,6052,4.18,1.1231,11.46,0.12,   ,2471.75,0.652,0.4565,0,286.52039,39.91593,4819950,13.274,0.8736,1458.931,91.6,83.351,79.66299999999998,75.605,73.601,70.071,68.628,67.087,66.32,66.286,67.238,68.428,68.955,72.168,0.1181799999999999,-0.4177699999999999,2471.75,3.393004542828179
4820062,5476,4.11,0.9583,23.098,0.585,   ,6797.34,1.1,0.5804,0,286.56366,39.96158,4820062,13.967,0.8734,1458.931,126.22,112.44,105.779,98.969,95.247,88.911,86.358,83.17499999999998,80.74299999999998,79.396,78.533,78.233,78.38299999999998,79.51099999999998,-0.02852,-0.53544,6797.34,3.8323389936872814
4820170,5501,4.55,0.965,9.706,0.052,   ,10518.67,1.144,0.6479,0,286.60483,39.94551,4820170,12.196,0.8734,1458.931,70.941,69.572,72.066,72.68399999999998,74.06399999999998,74.176,73.821,75.525,78.02899999999998,79.748,82.186,85.15399999999998,85.881,91.378,0.22555,0.18407,10518.67,4.021960830295236
4820175,5277,4.74,0.906,16.809,0.08,   ,8684.75,1.369,0.675,0,286.60742,39.9903,4820175,14.605,0.8737,1458.931,183.098,162.866,152.418,142.246,136.691,126.351,122.137,115.7,110.266,106.914,105.537,104.784,104.728,106.272,-0.05851,-0.5694799999999999,8684.75,3.9387573213227642
4820318,5079,4.55,0.8547,27.855,0.227,   ,5201.91,0.578,0.4103,0,286.66696,39.92439,4820318,14.196,0.8731999999999999,1458.931,155.2,142.311,137.657,130.706,126.148,117.966,114.08,108.962,103.111,99.307,97.279,96.209,96.21700000000001,96.808,-0.09565000000000001,-0.4552399999999999,5201.91,3.7161628340494937
4820642,6409,4.25,1.2428,0.964,0.003,   ,1038.13,0.77,0.5048,0,286.81577,39.99269,4820642,13.679,0.8728,1458.931,117.988,105.93,99.811,93.062,88.9,81.01099999999998,77.685,72.403,66.254,61.513,57.841,54.742,54.044,49.869,-0.4070599999999999,-0.60506,1038.13,3.016251741515812
4820741,5427,4.29,0.9453,24.707,0.114,   ,2674.1,1.039,0.558,0,286.85703,39.93448,4820741,14.066,0.8734,1458.931,132.835,122.507,118.325,111.152,106.555,98.434,95.22300000000001,90.027,83.976,79.077,78.494,79.04399999999998,78.549,77.19499999999998,-0.09976,-0.52905,2674.1,3.427177644001561
4821181,4795,4.43,0.7806,8.105,0.035,   ,14161.59,1.341,0.68,0,287.04559,39.99233,4821181,14.959,0.8734,1458.931,241.284,226.24,222.694,216.908,216.997,215.116,214.387,215.717,217.24,220.036,224.804,230.921,233.128,245.867,0.17527,-0.1355,14161.59,4.151112016733698
4821187,5200,4.65,0.886,18.579,0.087,   ,6154.54,0.927,0.5784,0,287.04758,39.96121,4821187,14.077,0.8735,1458.931,142.064,128.428,122.792,114.959,109.956,101.446,98.446,94.541,90.716,88.298,87.45399999999998,87.217,86.983,87.64799999999998,-0.05037,-0.55159,6154.54,3.789195598627651
4821247,5691,4.47,1.0169,17.726,3.887,   ,1849.74,0.398,0.296,0,287.07285,39.96271,4821247,13.167,0.8734,1458.931,87.977,80.858,78.44199999999998,75.159,73.03799999999998,69.163,67.85,65.976,63.891,62.104,61.131,60.546,60.708,60.451,-0.0804,-0.3842999999999999,1849.74,3.2671106881323566
4824034,5567,4.43,0.9828,7.844,0.071,   ,15208.13,1.394,0.7501,0,288.19464,39.99922,4824034,15.404,0.8734,1458.931,306.373,277.468,265.188,251.616,244.484,232.104,227.635,222.706,219.8,220.816,224.717,230.985,233.017,247.127,0.1645899999999999,-0.4267099999999999,15208.13,4.182075816248322
4824987,5031,4.53,0.8423,6.995,0.06,   ,24916.53,1.375,0.6954,0,288.53983,39.93824,4824987,15.559,0.8734,1458.931,356.712,326.56,315.353,301.932,295.776,284.792,281.47,278.365,278.756,281.121,287.573,294.687,297.769,315.343,0.1736099999999999,-0.33892,24916.53,4.396487560186826
4825286,5481,4.52,0.9596,8.871,0.163,   ,17100.69,0.946,0.5453,0,288.6467,39.90599,4825286,14.676,0.8736,1458.931,199.04,182.164,176.185,168.568,164.854,158.898,157.315,156.5,157.956,160.609,165.65,171.206,173.494,184.967,0.2256499999999999,-0.34048,17100.69,4.23301363420191
4825478,4564,4.54,0.7182,25.365,0.164,   ,4577.64,1.073,0.6021,0,288.71591,39.91672,4825478,14.715,0.8735,1458.931,189.556,170.944,163.216,153.709,147.95,137.047,132.418,125.526,118.364,113.187,109.235,106.163,105.434,101.688,-0.21939,-0.51471,4577.64,3.6606416353981364
4825741,5696,4.54,1.0182,11.412,0.071,   ,5185.01,1.105,0.6652,0,288.80533,39.93505,4825741,15.663,0.8724,1238.002,329.933,292.328,273.76,254.912,243.346,223.539,215.821,203.951,192.845,186.661,182.146,179.138,178.623,176.568,-0.1305099999999999,-0.59784,5185.01,3.7147495983220957
4826185,4985,4.63,0.8304,23.18,0.133,   ,7657.59,0.881,0.5702,0,288.95514,39.98447,4826185,15.731,0.8736,1458.931,356.984,321.601,306.282,288.253,277.56,256.278,247.181,234.783,217.926,207.59,200.523,196.061,194.462,193.852,-0.17782,-0.5247199999999999,7657.59,3.8840921097912027
4826429,4668,4.62,0.7467,18.349,0.08,   ,13894.65,1.254,0.6872,0,289.0264,39.9121,4826429,15.912,0.8722999999999999,1238.002,450.621,407.144,386.282,363.239,347.773,321.799,311.79,297.346,281.174,268.963,262.325,257.349,256.373,253.377,-0.15176,-0.5450099999999999,13894.65,4.1428476115680075
4826451,5979,4.75,1.1006,4.048,0.019,   ,1805.42,0.754,0.4658,0,289.03253,39.9196,4826451,15.252,0.8735,1458.931,236.788,207.02,192.376,177.409,168.255,152.561,146.12,136.42,126.98,121.522,116.806,113.182,112.04,107.782,-0.23902,-0.6596699999999999,1805.42,3.2565782491581365
4826706,5416,4.54,0.9424,14.668,0.093,   ,6142.91,0.951,0.5823,0,289.10141,39.91283,4826706,15.093,0.8737,1458.931,230.783,206.235,194.838,182.195,175.169,162.597,157.586,150.944,144.94,140.825,139.449,138.876,138.735,140.469,-0.04783,-0.54395,6142.91,3.788374152501771
4826941,5748,4.42,1.0329,3.485,0.024,   ,737.85,0.472,0.2841,0,289.17886,39.97158,4826941,13.917,0.8732999999999999,1458.931,108.049,96.227,90.456,84.384,80.84,74.864,72.46299999999998,69.145,65.797,63.755,62.86,62.587,62.511,62.6,-0.07124,-0.5685099999999998,737.85,2.8679680816150124
4827123,5238,4.69,0.8959,16.347,0.032,   ,14756.32,1.378,0.6795,0,289.23532,39.99651,4827123,14.815,0.8734,1458.931,191.808,171.498,161.734,151.209,145.027,135.61,132.202,127.372,123.464,121.364,121.021,122.348,122.987,126.931,0.03672,-0.54078,14756.32,4.168978064603514
4827160,4780,4.28,0.7767,12.729,0.177,   ,11643.59,1.324,0.7126,0,289.24466,39.91388,4827160,14.653,0.8736,1458.931,179.641,163.596,156.789,147.984,142.572,133.321,130.321,126.983,124.597,123.174,124.209,125.746,126.434,131.376,0.07367,-0.4882699999999999,11643.59,4.066086904438318
4827453,5338,4.72,0.9219,28.045,3.769,   ,2151.73,0.437,0.3044,0,289.33258,39.95397,4827453,13.915,0.8736,1458.931,111.986,100.063,94.469,88.43399999999998,84.756,78.247,75.467,71.239,67.528,64.61,62.711,61.128,60.776,59.256,-0.18969,-0.5593599999999999,2151.73,3.3327877749559254
4827662,6154,4.37,1.1555,2.717,0.006,   ,6579.16,1.687,0.7819,0,289.39536,39.92451,4827662,13.075,0.8726,1458.931,90.021,86.292,87.54699999999998,87.979,90.341,94.844,97.331,103.601,111.358,115.472,119.303,124.083,125.796,132.988,0.25557,0.26204,6579.16,3.818170448226059
4827759,5130,4.47,0.8679,7.023,0.05,   ,6896.32,1.372,0.6984,0,289.42639,39.91824,4827759,12.216,0.8734,1458.931,60.713,57.353,57.148,55.855,55.648,54.98,54.704,55.401,57.129,58.724,60.042,62.386,63.235,68.226,0.24611,-0.12002,6896.32,3.838617405225277
4827910,5500,4.82,0.9647,1.768,0.005,   ,21059.07,1.542,0.7557,0,289.46954,39.97435,4827910,15.553,0.8669,1458.931,397.6,382.292,387.606,388.767,397.353,412.801,420.624,440.629,462.391,471.438,479.13,488.267,492.235,505.701,0.1286499999999999,0.21093,21059.07,4.323439188179652
4827974,5030,4.74,0.842,21.819,0.033,   ,9521.25,0.849,0.5454,0,289.49078,39.99326,4827974,15.141,0.8735,1458.931,238.159,212.7,200.366,186.206,177.329,163.372,157.273,149.283,141.284,136.31,133.665,133.24,132.843,132.269,-0.09278,-0.59918,9521.25,3.978693968601441
4827981,5874,4.44,1.0692,13.815,0.059,   ,6662.79,0.777,0.5241,0,289.49347,39.97852,4827981,15.202,0.8735,1458.931,247.8,223.031,211.497,197.76,189.466,176.449,171.313,164.585,158.653,155.216,153.011,153.901,154.458,159.0,-0.00423,-0.54496,6662.79,3.823656125247958
4828160,5004,4.22,0.8353,20.165,1.499,   ,3723.11,0.776,0.4788,0,289.54968,39.9595,4828160,13.058,0.8730999999999999,1458.931,74.15099999999998,66.386,62.567,58.41,56.028,52.211,50.769,48.896,47.605,46.959,47.093,47.641,47.806,49.195,0.04644,-0.55181,3723.11,3.570905867721825
4828323,5556,4.65,0.9798,25.58,0.763,   ,3056.2,0.482,0.3192,0,289.60056,39.90618,4828323,15.219,0.8735,1458.931,245.69,217.521,204.106,189.43,179.967,163.588,157.11,148.518,138.417,131.41,126.215,123.23,122.224,117.933,-0.22944,-0.63088,3056.2,3.4851817713873774
4828576,4783,4.39,0.7775,32.834,1.224,   ,3578.07,0.494,0.3454,0,289.67133,39.95027,4828576,14.332,0.8735,1458.931,146.343,132.452,126.301,118.659,113.704,105.293,101.733,96.791,92.317,88.396,85.80299999999998,84.03499999999998,83.43399999999998,83.191,-0.1580199999999999,-0.5365699999999999,3578.07,3.553648832686457
4828743,5102,4.64,0.8607,19.206,0.084,   ,11370.18,1.006,0.624,0,289.71924,39.95179,4828743,14.029,0.8735,1458.931,119.435,106.937,101.311,94.934,91.335,85.55599999999998,83.57299999999998,81.46299999999998,79.99599999999998,79.759,80.628,82.183,82.792,86.485,0.10959,-0.5177199999999998,11370.18,4.055767340007697
4829303,6110,4.53,1.1414,6.199,0.007,   ,15872.3,1.174,0.6849,0,289.88559,39.94128,4829303,15.397,0.8735,1458.931,302.297,277.629,269.135,258.242,252.887,244.347,241.791,242.357,247.976,257.349,270.659,286.07,291.003,312.83,0.34159,-0.32084,15872.3,4.200639863423591
4829425,5587,4.34,0.9882,14.341,0.021,   ,6878.29,0.977,0.618,0,289.91949,39.97629,4829425,13.107,0.8735,1458.931,78.03,71.033,68.602,65.75,64.487,62.264,61.696,61.453,62.052,63.249,65.282,67.486,68.256,72.54999999999998,0.2240699999999999,-0.32528,6878.29,3.837480482440441
4829488,5360,4.46,0.9277,17.909,0.015,   ,8734.64,1.172,0.641,0,289.93588,39.99499,4829488,13.594,0.8736,1458.931,94.265,84.36799999999998,80.001,75.635,73.348,69.511,67.965,66.586,66.097,66.764,67.996,69.005,69.434,73.248,0.1388,-0.45262,8734.64,3.9412450101506202
4829624,5239,4.47,0.8961,18.306,0.06,   ,12320.16,1.1,0.6356,0,289.97086,39.91936,4829624,12.63,0.8736,1458.931,64.305,59.374,57.978,55.889,55.272,54.154,53.725,53.978,55.233,56.4,58.357,60.535,61.238,65.035,0.23649,-0.2390299999999999,12320.16,4.090616347979859
4830016,5913,4.45,1.0807,12.454,2.118,   ,982.52,0.416,0.3091,0,290.0849,39.98202,4830016,12.597,0.8724,1458.931,57.177,51.59,49.126,46.452,44.89,42.429,41.469,40.449,39.601,39.236,39.155,39.392,39.686,40.811,0.03788,-0.46265,982.52,2.9923413995576253
4830190,5840,4.44,1.0593,10.261,0.526,   ,2276.27,0.601,0.4019,0,290.13522,39.93769,4830190,14.827,0.8737,1458.931,180.404,160.007,150.21,140.139,133.973,123.818,119.784,114.164,108.87,105.944,104.189,103.48,103.245,102.59,-0.08531999999999998,-0.5764599999999999,2276.27,3.3572237746630442
4830306,6401,4.61,1.2399,1.723,0.006,   ,4449.55,1.007,0.6204,0,290.16568,39.96709,4830306,14.992,0.8735,1458.931,242.387,223.888,219.209,213.159,212.646,212.642,213.789,220.005,229.261,238.261,248.522,257.997,261.068,269.7,0.24423,-0.13925,4449.55,3.6483160913407198
4830550,5977,4.58,1.1,11.875,0.123,   ,9409.19,1.347,0.676,0,290.23077,39.97964,4830550,15.302,0.8735,1458.931,272.849,244.988,231.194,216.407,207.941,193.257,187.85,181.121,175.026,171.386,170.838,172.316,173.187,179.761,0.03296,-0.5451,9409.19,3.973552238339954
4830690,4928,4.49,0.8155,24.9,0.376,   ,6028.47,0.77,0.5166,0,290.25916,39.92974,4830690,15.799,0.8742999999999999,1420.651,346.186,307.866,288.471,267.716,254.769,231.466,222.245,209.318,194.871,184.68,177.843,173.649,172.076,167.845,-0.2165799999999999,-0.63282,6028.47,3.780207104035661
4830696,5385,4.74,0.9342,25.1,0.139,   ,10716.44,0.859,0.5046,0,290.26041,39.91828,4830696,15.417,0.8737,1458.931,288.167,261.229,250.315,235.911,226.089,205.874,198.547,186.457,175.64,169.534,167.775,167.718,167.331,171.107,-0.04109,-0.55083,10716.44,4.030050536743661
4830840,5095,4.62,0.8588,25.568,1.169,   ,3376.75,0.601,0.4198,0,290.3046,39.93059,4830840,15.347,0.8736,1458.931,263.499,234.413,220.488,204.804,194.839,178.206,171.786,162.75,152.219,143.981,137.927,132.502,131.59,129.012,-0.24995,-0.6149,3376.75,3.5284989085360516
4830928,5231,4.84,0.894,24.375,0.104,   ,8185.68,0.82,0.5113,0,290.33176,39.97277,4830928,15.513,0.8736,1458.931,293.173,261.597,246.433,229.703,219.472,202.792,195.996,185.706,177.664,170.486,163.474,159.339,158.791,158.913,-0.1766099999999999,-0.5785099999999999,8185.68,3.9130547629148444
4831185,5685,4.18,1.0152,68.735,0.553,   ,206705.15,1.187,0.531,0,290.41275,39.93557,4831185,10.251,0.8731999999999999,1458.931,21.615,20.104,19.891,19.545,19.716,20.069,20.386,21.309,22.719,23.85,25.074,26.526,27.004,29.174,0.3627799999999999,-0.01159,206705.15,5.315351297085533
4831198,6132,4.43,1.1484,3.745,0.018,   ,11077.52,1.079,0.6331,0,290.41632,39.91634,4831198,12.969,0.8731999999999999,1458.931,90.443,88.435,91.269,93.35,96.928,102.67,105.57,113.04,122.525,127.319,131.723,137.525,139.755,150.17,0.28871,0.44466,11077.52,4.0444425428049176
4831251,5570,4.58,0.9836,7.272,0.02,   ,13119.94,1.33,0.7187,0,290.43018,39.98237,4831251,15.334,0.8738,1458.931,275.307,250.657,240.592,228.581,222.8,213.145,209.81,207.052,207.382,210.205,215.965,222.537,224.893,238.283,0.1985099999999999,-0.39511,13119.94,4.117931848932287
4831272,5835,4.49,1.0578,11.209,0.037,   ,4603.09,0.888,0.5729,0,290.43411,39.98631,4831272,13.24,0.8735,1458.931,83.415,75.95399999999998,73.214,69.757,68.159,65.772,64.784,64.231,64.286,64.981,66.781,69.285,70.17,73.959,0.20633,-0.3565999999999999,4603.09,3.6630494663389572
4831454,5298,4.59,0.9115,5.146,0.065,   ,7245.3,0.665,0.3784,0,290.49191,39.99844,4831454,10.69,0.8631999999999999,1458.931,41.119,40.775,42.485,43.514,44.952,46.278,46.854,48.814,51.911,54.102,56.403,59.071,60.055,64.757,0.31612,0.38379,7245.3,3.860056372643241
4831551,5187,4.61,0.8826,31.893,1.534,   ,1813.41,0.453,0.2887,0,290.51981,39.93104,4831551,14.349,0.8731999999999999,1458.931,138.759,122.836,114.901,106.718,101.227,92.059,88.47799999999998,83.227,77.703,73.848,70.901,68.484,67.912,65.092,-0.2564799999999999,-0.6365699999999999,1813.41,3.2584960063055948
4831557,5822,4.54,1.054,14.909,0.077,   ,6662.73,0.983,0.5842,0,290.52151,39.90032,4831557,15.677,0.8744,1420.672,317.279,283.568,266.617,248.88,238.662,221.547,214.461,204.305,193.939,186.081,182.817,181.106,181.239,180.531,-0.10147,-0.5621599999999999,6662.73,3.8236522143058087
4832493,5444,4.67,0.9498,17.184,0.129,   ,8159.82,0.83,0.5418,0,290.82697,39.96306,4832493,14.574,0.8732999999999999,1458.931,167.434,150.521,142.722,134.665,128.987,119.71,115.835,110.679,106.653,104.736,104.468,105.015,105.26,107.911,0.01378,-0.52843,8159.82,3.9116805786228612
4832873,5893,4.59,1.0748,14.173,0.011,   ,5275.46,0.786,0.5184,0,290.93939,39.99874,4832873,14.658,0.8735,1458.931,183.37,165.069,156.709,147.474,142.885,135.014,131.842,127.797,124.252,122.048,121.449,121.84,122.329,126.771,0.02016,-0.47286,5275.46,3.7222603344439658
4833336,5952,4.26,1.0924,15.979,0.422,   ,680.15,0.5,0.3526,0,291.08121,39.97883,4833336,11.727,0.8736,1458.931,45.224,40.969,39.12,37.042,35.952,33.977,33.212,32.291,31.565,31.345,31.489,31.769,31.892,32.705,0.04929,-0.44507,680.15,2.8326047023949465
4833344,5329,4.77,0.9195,17.318,0.482,   ,2423.47,0.861,0.5433,0,291.08405,39.96766,4833344,14.738,0.8734,1458.931,184.669,164.557,154.59,143.853,137.718,126.927,122.542,115.393,107.992,102.594,98.568,96.417,96.065,93.523,-0.2081,-0.58565,2423.47,3.3844376479848775
4833652,5045,4.52,0.8459,9.582,0.021,   ,12797.09,1.428,0.7551,0,291.18491,39.9595,4833652,13.427,0.8732999999999999,1458.931,97.05,89.06,86.108,82.321,80.60599999999998,78.232,77.521,77.343,78.64499999999998,80.59,83.396,86.387,87.55899999999998,93.428,0.24625,-0.32722,12797.09,4.1071112242867525
4838376,5489,4.29,0.9618,13.921,0.025,   ,10204.61,1.151,0.6666,0,292.60764,39.97368,4838376,13.897,0.6976,1458.931,132.099,122.325,118.851,114.11,111.813,108.133,105.94,105.336,105.429,106.409,108.376,110.371,111.353,116.205,0.1370599999999999,-0.31397,10204.61,4.00879641149359
4838459,5322,4.29,0.9177,6.806,0.011,   ,9566.22,1.461,0.7608,0,292.63089,39.98505,4838459,14.883,0.6976999999999999,1458.931,219.689,197.502,187.394,176.232,169.982,159.731,156.29,151.971,149.661,149.16,151.137,154.756,155.689,163.695,0.12669,-0.49624,9566.22,3.9807403643769823
4838854,6311,4.33,1.2081,3.778,0.031,   ,1937.54,0.675,0.4715,0,292.73737,39.94304,4838854,13.445,0.6977999999999999,1458.931,100.356,92.85400000000001,91.07,88.581,88.055,87.652,88.037,90.122,94.419,99.136,105.356,111.522,113.581,122.235,0.37988,-0.15554,1937.54,3.2872506771654226
4838860,5533,4.54,0.9736,33.409,4.8,   ,1499.95,0.477,0.2634,0,292.73953,39.99901,4838860,14.891,0.6977999999999999,1458.931,200.802,175.908,163.126,150.032,141.451,127.346,121.26,112.441,103.459,96.346,91.58900000000001,87.21299999999998,85.949,81.47499999999998,-0.3465099999999999,-0.69449,1499.95,3.176076782331671
4838873,5390,4.85,0.9355,25.767,0.677,   ,4273.47,0.88,0.506,0,292.74402,39.99637,4838873,15.276,0.6977999999999999,1458.931,263.348,232.788,217.824,201.593,190.877,172.878,165.285,154.24,143.632,137.395,133.625,131.555,130.722,129.885,-0.1483899999999999,-0.65427,4273.47,3.630780659534145
4838980,4697,4.68,0.7545,14.744,0.31,   ,5353.09,0.48,0.2655,0,292.77457,39.92394,4838980,15.97,0.6651,1238.002,460.435,405.661,377.569,347.921,328.777,296.779,284.36,265.166,244.377,226.696,216.567,208.193,205.452,193.014,-0.33195,-0.6795999999999999,5353.09,3.7286045451160663
4839508,6429,4.22,1.25,1.456,0.01,   ,4736.99,1.309,0.7319,0,292.92285,39.91058,4839508,13.487,0.6971,1458.931,172.638,177.43,188.075,192.392,195.388,188.436,183.817,176.415,165.841,156.104,149.541,144.568,143.176,138.454,-0.2627999999999999,0.19359,4736.99,3.675502467913643
4839663,4846,4.5,0.7941,19.601,0.13,   ,10709.91,1.053,0.6335,0,292.96619,39.94257,4839663,14.999,0.6977999999999999,1458.931,238.915,212.262,199.41,185.72,176.93,163.043,157.733,149.597,142.361,137.732,135.174,134.131,133.834,134.283,-0.08716,-0.59374,10709.91,4.02978582128306
4839799,4808,4.2,0.7841,18.109,0.04,   ,12085.26,1.208,0.683,0,293.00064,39.97178,4839799,13.825,0.6975,1458.931,128.102,114.888,109.14,103.063,99.60100000000001,94.238,91.953,89.70999999999998,88.277,87.909,88.197,88.935,89.384,92.519,0.06102,-0.46528,12085.26,4.082255998173595
